image_idx,DSC_metric,NSD_metric,modality
10435,0.906977,0.055424,US
10436,0.973881,0.651163,US
10437,0.977765,0.813609,US
10438,0.940124,0.126385,US
10439,0.902896,0.06779,US
10440,0.762339,0.026841,US
10441,0.966245,0.708064,US
10442,0.970615,0.995902,US
10443,0.972577,0.90287,US
10444,0.968357,0.152622,US
10445,0.991346,1.0,US
10446,0.97856,0.893791,US
10447,0.92813,0.065108,US
10448,0.971098,0.884817,US
10449,0.962269,0.698,US
10450,0.951353,0.186769,US
10451,0.972626,0.636473,US
10452,0.916541,0.02776,US
10453,0.960089,0.953271,US
10454,0.99292,1.0,US
10455,0.979317,1.0,US
10456,0.962949,0.771721,US
10457,0.956626,0.035085,US
10458,0.982871,0.99362,US
10459,0.971014,1.0,US
10460,0.98315,0.988991,US
10461,0.965091,0.516646,US
10462,0.976914,1.0,US
10463,0.971638,0.268445,US
10464,0.974315,0.887299,US
10465,0.913505,0.087752,US
10466,0.985667,0.971429,US
10467,0.992398,1.0,US
10468,0.970954,1.0,US
10469,0.93355,0.01645,US
10470,0.836888,0.028528,US
10471,0.923854,0.1401,US
10472,0.978991,0.802759,US
10473,0.981062,0.944144,US
10474,0.996296,1.0,US
10475,0.984505,1.0,US
10476,0.925852,0.111052,US
10477,0.978056,1.0,US
10478,0.890862,0.121947,US
10479,0.941575,0.045828,US
10480,0.960636,0.084504,US
10481,0.922679,0.071079,US
10482,0.980194,0.97989,US
10483,0.967883,0.51601,US
10484,0.982809,0.987441,US
10485,0.975569,0.957875,US
10486,0.921172,0.027529,US
10487,0.984608,0.991497,US
10488,0.989464,1.0,US
10489,0.950536,0.959866,US
10490,0.986093,1.0,US
10491,0.984693,0.972387,US
10492,0.981886,1.0,US
10493,0.979516,1.0,US
10494,0.927386,0.08719,US
10495,0.964029,1.0,US
10496,0.959669,1.0,US
10497,0.985314,0.998233,US
10498,0.981794,1.0,US
10499,0.960525,0.715499,US
10500,0.987843,1.0,US
10501,0.817228,0.077275,US
10502,0.981886,1.0,US
10503,0.947211,0.117018,US
10504,0.973047,0.982517,US
10505,0.89125,0.062222,US
10506,0.975702,1.0,US
10507,0.988089,1.0,US
10508,0.979522,1.0,US
10509,0.984054,0.932546,US
10510,0.986332,1.0,US
10511,0.944308,0.108566,US
10512,0.970517,1.0,US
10513,0.978852,0.967245,US
10514,0.980854,0.997955,US
10515,0.983246,1.0,US
10516,0.987021,1.0,US
10517,0.9324,0.036972,US
10518,0.984649,1.0,US
10519,0.977583,0.99537,US
10520,0.791471,0.05968,US
10521,0.94243,0.047123,US
10522,0.980674,1.0,US
10523,0.937211,0.044248,US
10524,0.957717,0.087013,US
10525,0.939539,0.053181,US
10526,0.983091,0.92922,US
10527,0.991732,1.0,US
10528,0.987575,0.980435,US
10529,0.900571,0.126288,US
10530,0.988864,1.0,US
10531,0.924443,0.024473,US
10532,0.881288,0.130796,US
10533,0.990292,0.996552,US
10534,0.969568,0.782407,US
10535,0.988641,0.992,US
10536,0.931562,0.13469,US
10537,0.964732,0.702213,US
10538,0.93402,0.104863,US
10539,0.986275,1.0,US
10540,0.937148,0.046779,US
10541,0.983362,1.0,US
10542,0.959107,0.066257,US
10543,0.970976,0.996094,US
10544,0.964141,0.637755,US
10545,0.879018,0.021243,US
10546,0.864361,0.010564,US
10547,0.912822,0.020993,US
10548,0.902459,0.02388,US
10549,0.911366,0.012189,US
10550,0.979038,1.0,US
10551,0.904519,0.073981,US
10552,0.943331,0.105426,US
10553,0.975373,0.992806,US
10554,0.977351,1.0,US
10555,0.866387,0.028007,US
10556,0.961017,0.076115,US
10557,0.983658,1.0,US
10558,0.986707,1.0,US
10559,0.965848,1.0,US
10560,0.972053,0.995708,US
10561,0.935996,0.150607,US
10562,0.959901,0.947619,US
10563,0.977256,1.0,US
10564,0.921444,0.044222,US
10565,0.981998,0.929043,US
10566,0.915174,0.822835,US
10567,0.878868,0.123439,US
10568,0.985917,0.98786,US
10569,0.971429,1.0,US
10570,0.937354,0.079563,US
10571,0.946296,0.194605,US
10572,0.975567,0.995951,US
10573,0.968161,0.710049,US
10574,0.986504,1.0,US
10575,0.98686,1.0,US
10576,0.946537,0.045495,US
10577,0.982199,0.99117,US
10578,0.987392,1.0,US
10579,0.964363,1.0,US
10580,0.959982,0.664165,US
10581,0.985782,1.0,US
10582,0.823101,0.693617,US
10583,0.987159,0.998319,US
10584,0.977098,0.94617,US
10585,0.969072,0.963134,US
10586,0.983709,1.0,US
10587,0.909189,0.052538,US
10588,0.986147,1.0,US
10589,0.952559,0.084959,US
10590,0.993951,1.0,US
10591,0.963404,0.03824,US
10592,0.980242,1.0,US
10593,0.933589,0.138402,US
10594,0.971631,0.995671,US
10595,0.974295,0.133265,US
10596,0.976084,1.0,US
10597,0.982898,1.0,US
10598,0.974972,0.995455,US
10599,0.976314,1.0,US
10600,0.971132,1.0,US
10601,0.98612,1.0,US
10602,0.979127,1.0,US
10603,0.947929,0.931452,US
10604,0.915462,0.103056,US
10605,0.954163,0.927928,US
10606,0.983373,1.0,US
10607,0.916817,0.100154,US
10608,0.893066,0.0379,US
10609,0.966302,0.79661,US
10610,0.913851,0.025982,US
10611,0.903786,0.074067,US
10612,0.977848,0.977974,US
10613,0.973256,1.0,US
10614,0.986293,0.976303,US
10615,0.985972,0.996633,US
10616,0.945595,0.116753,US
10617,0.982201,0.93705,US
10618,0.984981,1.0,US
10619,0.909399,0.075709,US
10620,0.979545,0.993737,US
10621,0.94302,0.167474,US
10622,0.938871,0.108387,US
10623,0.988707,1.0,US
10624,0.984039,1.0,US
10625,0.982909,1.0,US
10626,0.94107,0.073998,US
10627,0.986301,1.0,US
10628,0.994074,1.0,US
10629,0.988712,1.0,US
10630,0.593351,0.057942,US
10631,0.93593,0.122974,US
10632,0.963441,1.0,US
10633,0.991742,1.0,US
10634,0.992102,1.0,US
10635,0.992512,1.0,US
10636,0.877986,0.037695,US
10637,0.957655,0.113842,US
10638,0.956474,0.981395,US
10639,0.948117,0.910345,US
10640,0.960602,0.610114,US
10641,0.988126,1.0,US
10642,0.981637,0.986891,US
10643,0.972308,0.682477,US
10644,0.967547,1.0,US
10645,0.939746,0.053257,US
10646,0.940753,0.067959,US
10647,0.962668,0.690705,US
10648,0.98692,1.0,US
10649,0.957946,1.0,US
10650,0.96035,0.154336,US
10651,0.962769,1.0,US
10652,0.989916,1.0,US
10653,0.97697,1.0,US
10654,0.944589,0.163435,US
10655,0.9814,1.0,US
10656,0.981448,0.937086,US
10657,0.91258,0.246523,US
10658,0.981318,1.0,US
10659,0.931187,0.128658,US
10660,0.953695,0.162749,US
10661,0.945947,0.102789,US
10662,0.985053,1.0,US
10663,0.965098,0.731023,US
10664,0.923636,0.070853,US
10665,0.868278,0.019107,US
10666,0.987378,1.0,US
10667,0.987475,1.0,US
10668,0.981765,0.980108,US
10669,0.973101,0.852459,US
10670,0.976572,0.912791,US
10671,0.968308,0.78087,US
10672,0.984614,0.993333,US
10673,0.988388,1.0,US
10674,0.986586,1.0,US
10675,0.953768,0.273882,US
10676,0.945187,0.356698,US
10677,0.931614,0.064473,US
10678,0.98644,0.964752,US
10679,0.987319,1.0,US
10680,0.986201,0.936854,US
10681,0.953628,0.971154,US
10682,0.866843,0.028571,US
10683,0.975124,0.732099,US
10684,0.962196,0.957265,US
10685,0.970967,0.985019,US
10686,0.9821,0.961538,US
10687,0.995135,1.0,US
10688,0.942505,0.074614,US
10689,0.836768,0.030963,US
10690,0.993082,1.0,US
10691,0.962672,1.0,US
10692,0.946133,0.079529,US
10693,0.935504,0.198768,US
10694,0.978273,1.0,US
10695,0.982912,0.864428,US
10696,0.980084,1.0,US
10697,0.972678,1.0,US
10698,0.952186,0.079831,US
10699,0.883301,0.041644,US
10700,0.972794,1.0,US
10701,0.984078,1.0,US
10702,0.974141,0.806748,US
10703,0.929392,0.014157,US
10704,0.936626,0.154022,US
10705,0.95764,0.172804,US
10706,0.985383,1.0,US
10707,0.955388,1.0,US
10708,0.972807,1.0,US
10709,0.899966,0.102214,US
10710,0.985833,0.994633,US
10711,0.949644,0.07785,US
10712,0.931019,0.175618,US
10713,0.98085,1.0,US
10714,0.955009,0.977941,US
10715,0.909703,0.066975,US
10716,0.908488,0.044149,US
10717,0.888521,0.045455,US
10718,0.960858,0.595489,US
10719,0.950761,0.089767,US
10720,0.913718,0.257463,US
10721,0.860647,0.013412,US
10722,0.934531,0.167031,US
10723,0.935427,0.096066,US
10724,0.966601,1.0,US
10725,0.916696,0.088557,US
10726,0.979592,1.0,US
10727,0.975752,1.0,US
10728,0.969507,0.841845,US
10729,0.941366,0.838596,US
10730,0.886611,0.044562,US
10731,0.985861,0.996587,US
10732,0.878426,0.005889,US
10733,0.951014,0.183422,US
10734,0.982497,0.988785,US
10735,0.971626,0.788462,US
10736,0.960894,1.0,US
10737,0.951062,0.591415,US
10738,0.95814,0.978261,US
10739,0.970772,0.183497,US
10740,0.950066,0.15308,US
10741,0.985959,1.0,US
10742,0.968472,1.0,US
10743,0.926798,0.140011,US
10744,0.985294,1.0,US
10745,0.994746,1.0,US
10746,0.964366,0.616867,US
10747,0.972228,0.848291,US
10748,0.977573,0.868922,US
10749,0.888483,0.076408,US
10750,0.974797,1.0,US
10751,0.986984,1.0,US
10752,0.977964,1.0,US
10753,0.971079,0.662069,US
10754,0.902067,0.093321,US
10755,0.97731,1.0,US
10756,0.97824,0.995816,US
10757,0.993482,1.0,US
10758,0.989343,0.996503,US
10759,0.931167,0.037959,US
10760,0.991943,1.0,US
10761,0.958817,0.17258,US
10762,0.979858,1.0,US
10763,0.948681,0.97619,US
10764,0.974057,0.972656,US
10765,0.984581,0.996047,US
10766,0.981075,1.0,US
10767,0.983575,1.0,US
10768,0.933665,0.05594,US
10769,0.976661,1.0,US
10770,0.990897,1.0,US
10771,0.856406,0.040138,US
10772,0.962744,0.232532,US
10773,0.993065,1.0,US
10774,0.956758,0.040334,US
10775,0.942181,1.0,US
10776,0.947405,0.105673,US
10777,0.963372,0.977778,US
10778,0.992066,1.0,US
10779,0.988159,1.0,US
10780,0.982843,1.0,US
10781,0.861058,0.030303,US
10782,0.957028,0.137776,US
10783,0.970309,1.0,US
10784,0.982355,1.0,US
10785,0.975861,0.261757,US
10786,0.982929,1.0,US
10787,0.861604,0.071803,US
10788,0.956061,0.994565,US
10789,0.961796,0.050844,US
10790,0.985768,1.0,US
10791,0.981352,0.923313,US
10792,0.941558,0.048506,US
10793,0.993919,1.0,US
10794,0.941059,0.113243,US
10795,0.990556,1.0,US
10796,0.984515,1.0,US
10797,0.97118,0.147323,US
10798,0.967459,0.250225,US
10799,0.977592,0.939236,US
10800,0.921071,0.142073,US
10801,0.970503,1.0,US
10802,0.888943,0.155465,US
10803,0.982053,1.0,US
10804,0.8522,0.0,US
10805,0.978599,1.0,US
10806,0.986111,1.0,US
10807,0.93731,0.109133,US
10808,0.987383,1.0,US
10809,0.711685,0.063582,US
10810,0.638867,0.03193,X-Ray
10811,0.6578,0.01385,X-Ray
10812,0.562326,0.0,X-Ray
10813,0.728065,0.100344,X-Ray
10814,0.634794,0.044534,X-Ray
10815,0.776763,0.038835,X-Ray
10816,0.695359,0.052877,X-Ray
10817,0.786015,0.054742,X-Ray
10818,0.810037,0.076923,X-Ray
10819,0.633126,0.0,X-Ray
10820,0.790621,0.083024,X-Ray
10821,0.731379,0.051937,X-Ray
10822,0.795122,0.171402,X-Ray
10823,0.755728,0.078004,X-Ray
10824,0.735378,0.065574,X-Ray
10825,0.634388,0.0,X-Ray
10826,0.777969,0.047739,X-Ray
10827,0.738257,0.078076,X-Ray
10828,0.868303,0.113573,X-Ray
10829,0.691693,0.108033,X-Ray
10830,0.868827,0.581857,X-Ray
10831,0.908139,0.737028,X-Ray
10832,0.877349,0.478733,X-Ray
10833,0.793938,0.360129,X-Ray
10834,0.814826,0.316171,X-Ray
10835,0.837998,0.515528,X-Ray
10836,0.790894,0.238494,X-Ray
10837,0.813119,0.494624,X-Ray
10838,0.817617,0.430524,X-Ray
10839,0.845457,0.586207,X-Ray
10840,0.866695,0.84438,X-Ray
10841,0.54372,0.546808,X-Ray
10842,0.789016,0.570348,X-Ray
10843,0.73758,0.494983,X-Ray
10844,0.792038,0.050696,X-Ray
10845,0.788378,0.17301,X-Ray
10846,0.661278,0.083039,X-Ray
10847,0.700413,0.087931,X-Ray
10848,0.898934,0.294656,X-Ray
10849,0.857261,0.379699,X-Ray
10850,0.897803,0.619182,X-Ray
10851,0.854048,0.543255,X-Ray
10852,0.905052,0.735931,X-Ray
10853,0.892151,0.468992,X-Ray
10854,0.878453,0.740741,X-Ray
10855,0.785936,0.442211,X-Ray
10856,0.861647,0.636703,X-Ray
10857,0.941711,0.811741,X-Ray
10858,0.70808,0.521605,X-Ray
10859,0.908202,0.832184,X-Ray
10860,0.782793,0.705285,X-Ray
10861,0.930458,0.884853,X-Ray
10862,0.921827,0.896436,X-Ray
10863,0.912719,0.90996,X-Ray
10864,0.888294,0.659639,X-Ray
10865,0.900708,0.837514,X-Ray
10866,0.837775,0.131,X-Ray
10867,0.889643,0.272578,X-Ray
10868,0.761619,0.155867,X-Ray
10869,0.779549,0.242017,X-Ray
10870,0.793433,0.154723,X-Ray
10871,0.889275,0.730764,X-Ray
10872,0.905797,0.772788,X-Ray
10873,0.892709,0.704828,X-Ray
10874,0.903238,0.781068,X-Ray
10875,0.756757,0.557127,X-Ray
10876,0.787945,0.580645,X-Ray
10877,0.887255,0.757218,X-Ray
10878,0.906654,0.755134,X-Ray
10879,0.848348,0.643645,X-Ray
10880,0.870234,0.581132,X-Ray
10881,0.84258,0.509225,X-Ray
10882,0.77331,0.120518,X-Ray
10883,0.802082,0.14168,X-Ray
10884,0.714286,0.214712,X-Ray
10885,0.547878,0.041494,X-Ray
10886,0.787662,0.222222,X-Ray
10887,0.827746,0.133446,X-Ray
10888,0.901473,0.710796,X-Ray
10889,0.884404,0.754717,X-Ray
10890,0.922794,0.842468,X-Ray
10891,0.952257,0.926901,X-Ray
10892,0.908646,0.771057,X-Ray
10893,0.893402,0.657416,X-Ray
10894,0.870511,0.640468,X-Ray
10895,0.869891,0.702381,X-Ray
10896,0.760224,0.629703,X-Ray
10897,0.879453,0.687708,X-Ray
10898,0.917103,0.722857,X-Ray
10899,0.839549,0.130677,X-Ray
10900,0.806071,0.253456,X-Ray
10901,0.874887,0.212518,X-Ray
10902,0.809489,0.208955,X-Ray
10903,0.75087,0.050847,X-Ray
10904,0.852038,0.50413,X-Ray
10905,0.82901,0.431199,X-Ray
10906,0.825381,0.62844,X-Ray
10907,0.876003,0.647882,X-Ray
10908,0.897819,0.677848,X-Ray
10909,0.880388,0.65718,X-Ray
10910,0.830852,0.613035,X-Ray
10911,0.826733,0.554348,X-Ray
10912,0.450266,0.256513,X-Ray
10913,0.87873,0.592732,X-Ray
10914,0.776468,0.515021,X-Ray
10915,0.902628,0.826498,X-Ray
10916,0.887527,0.445727,X-Ray
10917,0.848227,0.83209,X-Ray
10918,0.8564,0.851301,X-Ray
10919,0.904564,0.94403,X-Ray
10920,0.941711,0.811741,X-Ray
10921,0.70808,0.521605,X-Ray
10922,0.908202,0.832184,X-Ray
10923,0.782793,0.705285,X-Ray
10924,0.930458,0.884853,X-Ray
10925,0.921827,0.896436,X-Ray
10926,0.912719,0.90996,X-Ray
10927,0.846523,0.628599,X-Ray
10928,0.842403,0.562874,X-Ray
10929,0.901549,0.652997,X-Ray
10930,0.909779,0.707143,X-Ray
10931,0.759496,0.077048,X-Ray
10932,0.827747,0.084972,X-Ray
10933,0.7828,0.046926,X-Ray
10934,0.60556,0.016367,X-Ray
10935,0.726861,0.040847,X-Ray
10936,0.79133,0.116238,X-Ray
10937,0.829605,0.148489,X-Ray
10938,0.824263,0.202977,X-Ray
10939,0.892431,0.659766,X-Ray
10940,0.948667,0.947945,X-Ray
10941,0.952041,0.96319,X-Ray
10942,0.859677,0.572683,X-Ray
10943,0.0,0.0,X-Ray
10944,0.873625,0.726583,X-Ray
10945,0.625848,0.082422,X-Ray
10946,0.66958,0.0,X-Ray
10947,0.765105,0.027273,X-Ray
10948,0.793464,0.021066,X-Ray
10949,0.901082,0.103239,X-Ray
10950,0.808959,0.112631,X-Ray
10951,0.713031,0.034682,X-Ray
10952,0.891862,0.817292,X-Ray
10953,0.913287,0.82964,X-Ray
10954,0.577968,0.033438,X-Ray
10955,0.807611,0.272727,X-Ray
10956,0.766758,0.134483,X-Ray
10957,0.664839,0.235398,X-Ray
10958,0.733876,0.127246,X-Ray
10959,0.607788,0.060956,X-Ray
10960,0.727018,0.152663,X-Ray
10961,0.709533,0.111969,X-Ray
10962,0.709311,0.100604,X-Ray
10963,0.756983,0.080709,X-Ray
10964,0.803994,0.147163,X-Ray
10965,0.643068,0.038384,X-Ray
10966,0.843394,0.661585,X-Ray
10967,0.866694,0.838415,X-Ray
10968,0.901645,0.873494,X-Ray
10969,0.830316,0.501901,X-Ray
10970,0.869527,0.734589,X-Ray
10971,0.741471,0.441739,X-Ray
10972,0.860215,0.811644,X-Ray
10973,0.82248,0.518644,X-Ray
10974,0.879113,0.670068,X-Ray
10975,0.902106,0.863481,X-Ray
10976,0.832725,0.568627,X-Ray
10977,0.838565,0.489209,X-Ray
10978,0.887889,0.646388,X-Ray
10979,0.794933,0.377246,X-Ray
10980,0.885823,0.612536,X-Ray
10981,0.753386,0.523654,X-Ray
10982,0.883246,0.616129,X-Ray
10983,0.846557,0.696594,X-Ray
10984,0.874389,0.677262,X-Ray
10985,0.860656,0.871595,X-Ray
10986,0.901551,0.722857,X-Ray
10987,0.842843,0.754266,X-Ray
10988,0.877069,0.637441,X-Ray
10989,0.794626,0.804545,X-Ray
10990,0.847059,0.618056,X-Ray
10991,0.849754,0.770115,X-Ray
10992,0.845885,0.628975,X-Ray
10993,0.806994,0.527897,X-Ray
10994,0.732576,0.189223,X-Ray
10995,0.689345,0.137374,X-Ray
10996,0.8315,0.109462,X-Ray
10997,0.762967,0.165289,X-Ray
10998,0.659398,0.062378,X-Ray
10999,0.784386,0.123711,X-Ray
11000,0.570442,0.014196,X-Ray
11001,0.759089,0.030814,X-Ray
11002,0.619057,0.0,X-Ray
11003,0.707664,0.155826,X-Ray
11004,0.759903,0.13845,X-Ray
11005,0.776058,0.069558,X-Ray
11006,0.885513,0.744318,X-Ray
11007,0.779421,0.117343,X-Ray
11008,0.76821,0.019651,X-Ray
11009,0.767319,0.021088,X-Ray
11010,0.720023,0.015204,X-Ray
11011,0.835807,0.085637,X-Ray
11012,0.835963,0.084963,X-Ray
11013,0.749131,0.026468,X-Ray
11014,0.76109,0.07655,X-Ray
11015,0.695318,0.148368,X-Ray
11016,0.790661,0.073446,X-Ray
11017,0.846906,0.25,X-Ray
11018,0.754602,0.118182,X-Ray
11019,0.755254,0.145482,X-Ray
11020,0.739554,0.474836,X-Ray
11021,0.879095,0.710938,X-Ray
11022,0.946444,0.972603,X-Ray
11023,0.887963,0.533394,X-Ray
11024,0.882748,0.533738,X-Ray
11025,0.885039,0.669239,X-Ray
11026,0.908271,0.672792,X-Ray
11027,0.890689,0.631182,X-Ray
11028,0.887964,0.608575,X-Ray
11029,0.901588,0.694965,X-Ray
11030,0.915681,0.610606,X-Ray
11031,0.785869,0.490846,X-Ray
11032,0.819011,0.450694,X-Ray
11033,0.824985,0.642105,X-Ray
11034,0.919636,0.716118,X-Ray
11035,0.900819,0.816796,X-Ray
11036,0.950963,1.0,X-Ray
11037,0.678264,0.017964,X-Ray
11038,0.768639,0.121831,X-Ray
11039,0.649636,0.0,X-Ray
11040,0.724573,0.053803,X-Ray
11041,0.799618,0.046971,X-Ray
11042,0.866928,0.079918,X-Ray
11043,0.844622,0.764571,X-Ray
11044,0.950153,0.943425,X-Ray
11045,0.962495,0.976898,X-Ray
11046,0.916286,0.718121,X-Ray
11047,0.913225,0.856839,X-Ray
11048,0.925,0.924303,X-Ray
11049,0.871014,0.843866,X-Ray
11050,0.914557,0.935484,X-Ray
11051,0.56129,0.383721,X-Ray
11052,0.769502,0.147705,X-Ray
11053,0.810951,0.062615,X-Ray
11054,0.697715,0.0,X-Ray
11055,0.694831,0.0,X-Ray
11056,0.819239,0.054917,X-Ray
11057,0.867361,0.081234,X-Ray
11058,0.644907,0.0,X-Ray
11059,0.609887,0.021711,X-Ray
11060,0.768686,0.041825,X-Ray
11061,0.48158,0.0,X-Ray
11062,0.813065,0.05527,X-Ray
11063,0.744707,0.0279,X-Ray
11064,0.901473,0.710796,X-Ray
11065,0.884404,0.754717,X-Ray
11066,0.922794,0.842468,X-Ray
11067,0.952257,0.926901,X-Ray
11068,0.876179,0.618402,X-Ray
11069,0.897318,0.671406,X-Ray
11070,0.841328,0.05918,X-Ray
11071,0.606436,0.0,X-Ray
11072,0.65752,0.005491,X-Ray
11073,0.58451,0.0,X-Ray
11074,0.796783,0.064252,X-Ray
11075,0.749498,0.026926,X-Ray
11076,0.881978,0.65758,X-Ray
11077,0.910425,0.679336,X-Ray
11078,0.905217,0.637205,X-Ray
11079,0.887592,0.695764,X-Ray
11080,0.875737,0.700462,X-Ray
11081,0.846626,0.498233,X-Ray
11082,0.867423,0.633152,X-Ray
11083,0.911774,0.830688,X-Ray
11084,0.905675,0.70229,X-Ray
11085,0.894362,0.727003,X-Ray
11086,0.881579,0.700599,X-Ray
11087,0.840916,0.637931,X-Ray
11088,0.620202,0.595238,X-Ray
11089,0.835275,0.44058,X-Ray
11090,0.779977,0.222222,X-Ray
11091,0.8659,0.609836,X-Ray
11092,0.749491,0.431973,X-Ray
11093,0.880398,0.591503,X-Ray
11094,0.764813,0.389937,X-Ray
11095,0.842925,0.632588,X-Ray
11096,0.866354,0.552239,X-Ray
11097,0.870217,0.592593,X-Ray
