image_idx,DSC_metric,NSD_metric
12085,0.910809,0.838889
12086,0.908428,0.870317
12087,0.909002,0.788608
12088,0.706826,0.061168
12089,0.867496,0.086217
12090,0.822919,0.051151
12091,0.784928,0.059691
12092,0.766804,0.067961
12093,0.895853,0.647993
12094,0.908982,0.620789
12095,0.819477,0.621604
12096,0.521536,0.519802
12097,0.876868,0.849817
12098,0.796687,0.561343
12099,0.909661,0.759636
12100,0.886061,0.808219
12101,0.891871,0.800595
12102,0.915293,0.956522
12103,0.937696,0.943038
12104,0.887115,0.623047
12105,0.76037,0.65156
12106,0.88005,0.905429
12107,0.942289,0.95509
12108,0.814617,0.784483
12109,0.945317,0.938776
12110,0.795873,0.678879
12111,0.795455,0.733032
12112,0.856796,0.195122
12113,0.867174,0.232639
12114,0.792002,0.120504
12115,0.818059,0.206239
12116,0.769048,0.130515
12117,0.880927,0.654418
12118,0.905936,0.749131
12119,0.649897,0.087578
12120,0.836521,0.323838
12121,0.676429,0.20684
12122,0.752523,0.118671
12123,0.729108,0.043682
12124,0.74968,0.1968
12125,0.888219,0.682738
12126,0.88273,0.739091
12127,0.899956,0.746437
12128,0.898227,0.83237
12129,0.895161,0.785223
12130,0.874109,0.855769
12131,0.89437,0.896694
12132,0.909667,0.955446
12133,0.874824,0.852243
12134,0.711237,0.045593
12135,0.793308,0.237722
12136,0.874646,0.097847
12137,0.758144,0.1
12138,0.76036,0.087928
12139,0.593031,0.137574
12140,0.64531,0.125465
12141,0.852063,0.188776
12142,0.728276,0.07971
12143,0.852629,0.340111
12144,0.741957,0.103448
12145,0.728908,0.106036
12146,0.914418,0.800099
12147,0.918842,0.848337
12148,0.890863,0.595952
12149,0.881617,0.600151
12150,0.931915,0.912903
12151,0.947022,0.963855
12152,0.940579,0.94704
12153,0.916964,0.897351
12154,0.945514,0.861472
12155,0.894774,0.801576
12156,0.917212,0.87021
12157,0.793794,0.081527
12158,0.720189,0.029038
12159,0.820358,0.189759
12160,0.734882,0.066365
12161,0.760464,0.132716
12162,0.834305,0.20208
12163,0.81936,0.624771
12164,0.792582,0.675501
12165,0.836566,0.754553
12166,0.928025,0.960573
12167,0.823864,0.782723
12168,0.87664,0.916318
12169,0.850045,0.115123
12170,0.836261,0.093832
12171,0.762313,0.078527
12172,0.697139,0.050432
12173,0.889529,0.18726
12174,0.835452,0.066578
12175,0.855511,0.077141
12176,0.723392,0.028767
12177,0.770016,0.043202
12178,0.731023,0.0
12179,0.821967,0.171966
12180,0.843563,0.128447
12181,0.783995,0.054852
12182,0.716586,0.109155
12183,0.836379,0.08768
12184,0.661519,0.042089
12185,0.806528,0.136228
12186,0.757992,0.158059
12187,0.706402,0.0
12188,0.935593,0.968912
12189,0.940819,1.0
12190,0.876923,0.828326
12191,0.946263,0.82866
12192,0.791783,0.576049
12193,0.892251,0.818792
12194,0.838431,0.116296
12195,0.787435,0.083099
12196,0.736522,0.0
12197,0.619621,0.0
12198,0.857644,0.077032
12199,0.813593,0.104993
12200,0.650997,0.065728
12201,0.726908,0.050881
12202,0.717554,0.122034
12203,0.7017,0.085923
12204,0.827767,0.139037
12205,0.829375,0.639193
12206,0.632479,0.506689
12207,0.783688,0.664975
12208,0.845116,0.617864
12209,0.895059,0.64481
12210,0.834783,0.652244
12211,0.789161,0.539062
12212,0.743448,0.047331
12213,0.873038,0.253994
12214,0.787131,0.175768
12215,0.760187,0.095153
12216,0.882158,0.274021
12217,0.749413,0.059211
12218,0.881484,0.746871
12219,0.818859,0.473607
12220,0.802721,0.392713
12221,0.898288,0.616474
12222,0.851453,0.698885
12223,0.797307,0.681592
12224,0.731041,0.258475
12225,0.885691,0.631579
12226,0.816656,0.641399
12227,0.845903,0.679577
12228,0.693675,0.508876
12229,0.656489,0.22439
12230,0.901227,0.851163
12231,0.9179,0.918103
12232,0.807357,0.6875
12233,0.800699,0.709524
12234,0.665127,0.579832
12235,0.80531,0.776892
12236,0.631959,0.155556
12237,0.65945,0.26875
12238,0.881266,0.724719
12239,0.730476,0.287234
12240,0.895118,0.694836
12241,0.893411,0.807018
12242,0.846085,0.497
12243,0.856163,0.693078
12244,0.926207,0.882941
12245,0.892163,0.913223
12246,0.740268,0.490348
12247,0.721782,0.090604
12248,0.784456,0.07619
12249,0.875646,0.334975
12250,0.831655,0.176198
12251,0.810641,0.167169
12252,0.833773,0.044234
12253,0.871097,0.58848
12254,0.68112,0.017304
12255,0.603725,0.078848
12256,0.572779,0.051724
12257,0.660583,0.092693
12258,0.793813,0.034925
12259,0.849177,0.05489
12260,0.823201,0.574508
12261,0.739319,0.052907
12262,0.654943,0.04213
12263,0.747393,0.05377
12264,0.758091,0.038647
12265,0.730628,0.088542
12266,0.81814,0.066038
12267,0.681037,0.147001
12268,0.808837,0.081
12269,0.85499,0.146199
12270,0.704809,0.047847
12271,0.86002,0.171924
12272,0.758124,0.222405
12273,0.900644,0.878431
12274,0.537052,0.412577
12275,0.92482,0.860566
12276,0.937377,0.847458
12277,0.912672,0.832853
12278,0.904712,0.846341
12279,0.929225,0.845878
12280,0.834342,0.65587
12281,0.958724,0.930314
12282,0.919764,0.744444
12283,0.928637,0.905756
12284,0.92966,0.824513
12285,0.865348,0.844526
12286,0.837838,0.780612
12287,0.79567,0.788043
12288,0.831343,0.186424
12289,0.715503,0.025397
12290,0.771932,0.166667
12291,0.701827,0.067493
12292,0.826289,0.185654
12293,0.807881,0.182741
12294,0.873355,0.497994
12295,0.888784,0.713491
12296,0.887114,0.419919
12297,0.856061,0.74184
12298,0.844709,0.832845
12299,0.832726,0.394737
12300,0.857001,0.432629
12301,0.762332,0.543675
12302,0.665696,0.622505
12303,0.78393,0.085948
12304,0.72666,0.119752
12305,0.570126,0.0
12306,0.663747,0.038199
12307,0.807061,0.035368
12308,0.401103,0.032645
12309,0.745246,0.014789
12310,0.877957,0.666148
12311,0.756504,0.460465
12312,0.818377,0.024131
12313,0.76191,0.022896
12314,0.714542,0.0
12315,0.680105,0.0
12316,0.770074,0.059872
12317,0.835598,0.123227
12318,0.883607,0.544018
12319,0.856405,0.527807
12320,0.883074,0.426501
12321,0.858169,0.547461
12322,0.871943,0.68254
12323,0.870741,0.787234
12324,0.747757,0.707042
12325,0.939699,0.990909
12326,0.953042,1.0
12327,0.952231,1.0
12328,0.93343,0.983333
12329,0.917031,0.925781
12330,0.874618,0.833333
12331,0.949054,0.966038
12332,0.939744,0.995984
12333,0.823355,0.683012
12334,0.914627,0.984733
12335,0.941533,1.0
12336,0.910448,0.900794
12337,0.937747,0.936909
12338,0.901796,0.906015
12339,0.741891,0.095921
12340,0.609252,0.10396
12341,0.626479,0.0347
12342,0.544737,0.167614
12343,0.786603,0.230183
12344,0.755565,0.189459
12345,0.887183,0.78217
12346,0.905981,0.810205
12347,0.752075,0.09353
12348,0.739716,0.073062
12349,0.638028,0.0
12350,0.565916,0.0
12351,0.665838,0.054841
12352,0.520265,0.057858
12353,0.74032,0.066917
12354,0.883541,0.182642
12355,0.771837,0.06156
12356,0.653872,0.0
12357,0.762191,0.076226
12358,0.876748,0.116719
12359,0.865056,0.7566
12360,0.874173,0.746361
12361,0.896523,0.788646
12362,0.882055,0.647969
12363,0.867278,0.77095
12364,0.895657,0.712714
12365,0.768776,0.42278
12366,0.890901,0.841924
12367,0.870926,0.644776
12368,0.810549,0.43949
12369,0.852512,0.675159
12370,0.893939,0.862191
12371,0.795393,0.726619
12372,0.85958,0.840909
12373,0.784314,0.528986
12374,0.907808,0.703151
12375,0.899268,0.648449
12376,0.916591,0.92233
12377,0.885086,0.744621
12378,0.824305,0.562893
12379,0.884639,0.903346
12380,0.859896,0.775281
12381,0.897714,0.841463
12382,0.84048,0.892116
12383,0.68106,0.450216
12384,0.678127,0.037705
12385,0.6544,0.0
12386,0.722297,0.045697
12387,0.660817,0.054972
12388,0.715791,0.038529
12389,0.833731,0.124545
12390,0.796724,0.060172
12391,0.78878,0.254261
12392,0.807091,0.113712
12393,0.725189,0.020633
12394,0.680251,0.070878
12395,0.833597,0.068886
12396,0.701506,0.07013
12397,0.599275,0.0
12398,0.615766,0.0
12399,0.863868,0.14147
12400,0.786028,0.022949
12401,0.75243,0.129693
12402,0.723038,0.131481
12403,0.87155,0.294118
12404,0.878702,0.338681
12405,0.866928,0.204586
12406,0.715277,0.111517
12407,0.898306,0.557201
12408,0.862029,0.451976
12409,0.874533,0.485885
12410,0.865161,0.460249
12411,0.852926,0.782991
12412,0.866012,0.614035
12413,0.844942,0.39927
12414,0.868249,0.73487
12415,0.836287,0.624462
12416,0.836161,0.340593
12417,0.876682,0.70977
12418,0.685047,0.016461
12419,0.779671,0.131158
12420,0.60219,0.003676
12421,0.653969,0.0
12422,0.798518,0.048215
12423,0.926532,0.814925
12424,0.924832,0.845978
12425,0.788463,0.140749
12426,0.774698,0.158462
12427,0.739633,0.053743
12428,0.848617,0.280603
12429,0.822531,0.150573
12430,0.877992,0.577681
12431,0.838491,0.566075
12432,0.803488,0.669118
12433,0.86407,0.591164
12434,0.947106,0.982079
12435,0.95624,1.0
12436,0.934451,0.871698
12437,0.731543,0.046442
12438,0.678975,0.083634
12439,0.73365,0.077273
12440,0.740386,0.042155
12441,0.876163,0.159696
12442,0.817454,0.071266
12443,0.74497,0.074691
12444,0.788707,0.018937
12445,0.759595,0.017516
12446,0.814777,0.14684
12447,0.733217,0.021364
12448,0.834942,0.173776
12449,0.814585,0.180967
12450,0.879253,0.21137
12451,0.780149,0.095306
12452,0.791975,0.116006
12453,0.753327,0.103734
12454,0.734037,0.153071
12455,0.758772,0.187959
12456,0.780104,0.19174
12457,0.697467,0.034202
12458,0.826748,0.149031
12459,0.770431,0.053333
12460,0.81403,0.141994
12461,0.855394,0.225251
12462,0.80795,0.168453
12463,0.83124,0.239583
12464,0.815049,0.231834
12465,0.723928,0.193103
12466,0.695007,0.0
12467,0.764381,0.014696
12468,0.702533,0.027569
12469,0.682067,0.0
12470,0.782218,0.117565
12471,0.79979,0.10049
12472,0.638098,0.068768
12473,0.69367,0.203327
12474,0.662521,0.167279
12475,0.700759,0.191275
12476,0.77701,0.156006
12477,0.715007,0.100719
12478,0.846899,0.601953
12479,0.870997,0.615385
12480,0.868256,0.693431
12481,0.909719,0.81843
12482,0.919082,0.846489
12483,0.851246,0.409639
12484,0.918548,0.817427
12485,0.880076,0.755043
12486,0.898808,0.616027
12487,0.823428,0.578171
12488,0.853477,0.329897
12489,0.844673,0.513761
12490,0.851668,0.588235
12491,0.813682,0.448387
12492,0.805446,0.535354
12493,0.82234,0.664557
12494,0.828244,0.5727
12495,0.909544,0.898693
12496,0.862529,0.744615
12497,0.866064,0.440678
12498,0.890287,0.669039
12499,0.879051,0.6875
12500,0.9063,0.792651
12501,0.901271,0.751825
12502,0.895174,0.70024
12503,0.8807,0.79402
12504,0.854618,0.683168
12505,0.870772,0.703448
12506,0.815827,0.434164
12507,0.89667,0.857895
12508,0.796426,0.590164
12509,0.767253,0.586498
12510,0.902098,0.86383
12511,0.839506,0.820175
12512,0.813298,0.575321
12513,0.838538,0.586837
12514,0.882591,0.721631
12515,0.56526,0.484761
12516,0.909871,0.684588
12517,0.928207,0.894737
12518,0.766952,0.493023
12519,0.930039,0.780612
12520,0.865916,0.703307
12521,0.865252,0.206383
12522,0.726273,0.065859
12523,0.857965,0.047009
12524,0.682463,0.046099
12525,0.686144,0.111683
12526,0.858258,0.113208
12527,0.883292,0.637421
12528,0.730986,0.551
12529,0.689426,0.02245
12530,0.653765,0.034569
12531,0.633954,0.0
12532,0.810028,0.067122
12533,0.831805,0.084947
12534,0.778311,0.057495
12535,0.815768,0.208012
12536,0.773726,0.177033
12537,0.794875,0.132174
12538,0.873327,0.234483
12539,0.640221,0.12753
12540,0.946404,0.964126
12541,0.833456,0.344173
12542,0.82641,0.397408
12543,0.908781,0.823009
12544,0.731278,0.3207
12545,0.815678,0.634461
12546,0.913063,0.681319
12547,0.746835,0.504216
12548,0.747546,0.340708
12549,0.859683,0.706383
12550,0.860448,0.813278
12551,0.574975,0.370937
12552,0.843346,0.627615
12553,0.643537,0.383399
12554,0.787629,0.56044
12555,0.869824,0.685343
12556,0.878828,0.696982
12557,0.918053,0.752328
12558,0.89559,0.644141
12559,0.832291,0.54
12560,0.910847,0.535484
12561,0.58517,0.22069
12562,0.862303,0.592516
12563,0.867717,0.48934
12564,0.817083,0.420382
12565,0.845536,0.441562
12566,0.820176,0.393443
12567,0.675737,0.0
12568,0.737825,0.048843
12569,0.814329,0.112221
12570,0.763692,0.079952
12571,0.747273,0.069532
12572,0.770081,0.047651
12573,0.53436,0.011236
12574,0.853949,0.151426
12575,0.757461,0.054463
12576,0.699185,0.061372
12577,0.685155,0.048851
12578,0.764813,0.059572
12579,0.790557,0.072052
12580,0.635034,0.093398
12581,0.876199,0.703901
12582,0.777223,0.554421
12583,0.771318,0.554009
12584,0.745242,0.596133
12585,0.853318,0.714859
12586,0.811275,0.648221
12587,0.521286,0.407125
12588,0.854482,0.53848
12589,0.818647,0.132199
12590,0.807899,0.0837
12591,0.768063,0.129177
12592,0.658898,0.017835
12593,0.624415,0.032416
12594,0.658724,0.037645
12595,0.81163,0.135044
12596,0.910874,0.778226
12597,0.810777,0.58392
12598,0.934732,0.877814
12599,0.88302,0.792083
12600,0.88323,0.655337
12601,0.74744,0.186508
12602,0.832565,0.145833
12603,0.852492,0.214067
12604,0.792769,0.135258
12605,0.673966,0.102007
12606,0.759085,0.092834
12607,0.849131,0.687089
12608,0.909329,0.841615
12609,0.890884,0.760075
12610,0.830269,0.662722
12611,0.810321,0.544379
12612,0.842621,0.641812
12613,0.93185,0.885616
12614,0.770778,0.063472
12615,0.736358,0.014944
12616,0.7561,0.090347
12617,0.771621,0.035629
12618,0.761201,0.027397
12619,0.759531,0.0321
12620,0.721764,0.112076
12621,0.818614,0.14792
12622,0.807427,0.279874
12623,0.700376,0.101562
12624,0.764007,0.117355
12625,0.80849,0.190635
12626,0.84298,0.24424
12627,0.699412,0.12963
12628,0.778681,0.12807
12629,0.699863,0.135972
12630,0.741281,0.167279
12631,0.837247,0.120635
12632,0.863022,0.229706
12633,0.807809,0.640801
12634,0.867136,0.558442
12635,0.906793,0.573457
12636,0.89035,0.712821
12637,0.889527,0.785908
12638,0.871998,0.52381
12639,0.876723,0.665188
12640,0.860776,0.676073
12641,0.883987,0.597122
12642,0.843359,0.693141
12643,0.900865,0.816479
12644,0.72758,0.494453
12645,0.941682,0.958333
12646,0.847527,0.385714
12647,0.619138,0.456576
12648,0.752884,0.468254
12649,0.899647,0.700658
12650,0.857258,0.497976
12651,0.798195,0.551867
12652,0.801682,0.653696
12653,0.580789,0.256211
12654,0.84375,0.675373
12655,0.832978,0.629808
12656,0.736585,0.518919
12657,0.847537,0.122222
12658,0.8297,0.33391
12659,0.816152,0.183239
12660,0.807206,0.163478
12661,0.82205,0.130508
12662,0.806627,0.223856
12663,0.742348,0.113766
12664,0.831568,0.23227
12665,0.84456,0.177305
12666,0.821346,0.195029
12667,0.578909,0.064632
12668,0.816479,0.403028
12669,0.849222,0.639695
12670,0.866272,0.683544
12671,0.901558,0.838039
12672,0.894631,0.674935
12673,0.908015,0.660348
12674,0.865078,0.725266
12675,0.916678,0.842668
12676,0.805636,0.073529
12677,0.708434,0.05599
12678,0.588325,0.0
12679,0.655582,0.029815
12680,0.861487,0.098324
12681,0.599933,0.036237
12682,0.756806,0.0
12683,0.605337,0.0
12684,0.802059,0.051948
12685,0.525525,0.100075
12686,0.822171,0.080565
12687,0.144082,0.012923
12688,0.651443,0.025392
12689,0.882623,0.458849
12690,0.879084,0.49602
12691,0.881736,0.540967
12692,0.622567,0.047741
12693,0.747186,0.054968
12694,0.582653,0.055678
12695,0.673625,0.016575
12696,0.822838,0.073661
12697,0.729647,0.038033
12698,0.578214,0.058929
12699,0.807478,0.083763
12700,0.793114,0.229358
12701,0.764229,0.237864
12702,0.778862,0.177083
12703,0.854651,0.245642
12704,0.888652,0.072655
12705,0.800998,0.056528
12706,0.65774,0.0
12707,0.748449,0.093947
12708,0.853873,0.128339
12709,0.823297,0.048168
12710,0.75551,0.065217
12711,0.879663,0.693878
12712,0.912854,0.755399
12713,0.669719,0.07669
12714,0.762563,0.107744
12715,0.828993,0.254491
12716,0.809865,0.20788
12717,0.818624,0.16877
12718,0.644643,0.067454
12719,0.900644,0.878431
12720,0.537052,0.412577
12721,0.92482,0.860566
12722,0.937377,0.847458
12723,0.912672,0.832853
12724,0.904712,0.846341
12725,0.929225,0.845878
12726,0.834342,0.65587
12727,0.958724,0.930314
12728,0.919764,0.744444
12729,0.928637,0.905756
12730,0.92966,0.824513
12731,0.865348,0.844526
12732,0.837838,0.780612
12733,0.79567,0.788043
12734,0.72557,0.523594
12735,0.820327,0.413043
12736,0.888091,0.737654
12737,0.883074,0.633634
12738,0.911939,0.716814
12739,0.93039,0.899543
12740,0.921419,0.844779
12741,0.941922,0.922719
12742,0.889886,0.658708
12743,0.857485,0.509864
12744,0.862786,0.633982
12745,0.87491,0.696311
12746,0.922075,0.839311
12747,0.882514,0.659011
12748,0.898523,0.81384
12749,0.849097,0.790857
12750,0.920999,0.961538
12751,0.893189,0.724968
12752,0.909574,0.829706
12753,0.772888,0.182638
12754,0.806632,0.249158
12755,0.782615,0.149406
12756,0.643618,0.114379
12757,0.767313,0.089983
12758,0.772028,0.165232
12759,0.856635,0.617398
12760,0.872323,0.584151
12761,0.654516,0.556414
12762,0.857416,0.563422
12763,0.879079,0.778196
12764,0.773878,0.491176
12765,0.801521,0.741294
12766,0.768463,0.044461
12767,0.781824,0.056629
12768,0.611135,0.0
12769,0.670358,0.0
12770,0.709757,0.013005
12771,0.86424,0.057276
12772,0.898368,0.71925
12773,0.890241,0.702176
12774,0.88422,0.742992
12775,0.800316,0.162064
12776,0.694335,0.053371
12777,0.753564,0.033666
12778,0.875375,0.093105
12779,0.796515,0.132383
12780,0.818006,0.047067
12781,0.80766,0.027306
12782,0.748144,0.035552
12783,0.766828,0.095779
12784,0.712113,0.069805
12785,0.800418,0.232283
12786,0.870608,0.716013
12787,0.801533,0.060054
12788,0.77309,0.026976
12789,0.622151,0.023734
12790,0.668777,0.0
12791,0.659156,0.034965
12792,0.822084,0.069536
12793,0.826008,0.38587
12794,0.826144,0.40113
12795,0.862633,0.682067
12796,0.801066,0.04035
12797,0.541168,0.0
12798,0.652976,0.024422
12799,0.694968,0.034435
12800,0.682258,0.050613
12801,0.665509,0.052783
12802,0.895751,0.176136
12803,0.730424,0.118956
12804,0.901108,0.294503
12805,0.904579,0.368024
12806,0.863914,0.188742
12807,0.820434,0.161919
12808,0.878527,0.760147
12809,0.893839,0.810241
12810,0.836927,0.454354
12811,0.909382,0.808989
12812,0.853713,0.70607
12813,0.916236,0.699367
12814,0.828645,0.624285
12815,0.932432,0.920918
12816,0.84928,0.586818
12817,0.83844,0.590876
12818,0.883721,0.675841
12819,0.851337,0.573905
12820,0.758663,0.158584
12821,0.661899,0.113565
12822,0.675542,0.027119
12823,0.801413,0.169014
12824,0.661043,0.099217
12825,0.692488,0.122511
12826,0.724308,0.056338
12827,0.869095,0.315143
12828,0.759002,0.104965
12829,0.781457,0.093544
12830,0.858794,0.209993
12831,0.811503,0.097166
12832,0.789888,0.097268
12833,0.613165,0.0
12834,0.536002,0.021378
12835,0.826901,0.059495
12836,0.819406,0.443507
12837,0.849823,0.487981
12838,0.801394,0.300576
12839,0.763066,0.155556
